transaction_id,timestamp,amount,transaction_hour,transaction_day,customer_age,customer_transaction_count_24h,customer_avg_amount,amount_deviation,is_new_device,is_new_location,distance_from_usual_location,failed_attempts_24h,transactions_last_10min,payment_method,merchant_category,customer_account_age_days,previous_chargebacks,ip_risk_score,device_risk_score,velocity_score,fraud_label
TXN107996,2026-08-28 05:47:53,261.93,5,4,34,4,340.61,0.77,0,0,6.2,0,0,UPI,utilities,648,0,0.288,0.045,0.12,0
TXN107997,2026-09-04 00:58:09,1772.55,0,4,25,2,1035.51,1.71,0,0,7.6,0,0,CREDIT_CARD,grocery,412,0,0.081,0.078,0.06,0
TXN107998,2026-08-20 08:15:38,1150.93,8,3,25,1,580.74,1.98,0,0,6.9,0,0,UPI,electronics,206,0,0.265,0.5,0.03,0
TXN107999,2026-08-22 00:15:31,2470.69,0,5,48,3,4442.59,0.56,0,0,9.0,5,0,UPI,grocery,644,0,0.225,0.091,0.09,0
TXN108000,2026-08-10 00:15:03,2344.66,0,0,28,1,2250.36,1.04,0,1,408.8,0,0,UPI,utilities,296,0,0.349,0.231,0.03,0
TXN108001,2026-08-27 23:15:18,1356.12,23,3,36,1,917.97,1.48,0,0,6.8,0,0,DEBIT_CARD,ecommerce,49,0,0.02,0.233,0.03,0
TXN108002,2026-08-20 07:06:31,706.32,7,3,18,0,2650.96,0.27,0,0,10.0,0,0,UPI,electronics,117,0,0.311,0.144,0.0,0
TXN108003,2026-08-12 05:08:21,7202.75,5,2,18,1,6047.55,1.19,0,0,5.7,0,0,WALLET,luxury,90,0,0.507,0.246,0.03,0
TXN108004,2026-09-03 07:43:01,2064.2,7,3,50,3,1582.48,1.3,0,0,2.7,0,0,UPI,ecommerce,721,0,0.253,0.2,0.09,0
TXN108005,2026-08-25 08:46:01,1058.95,8,1,43,4,1332.16,0.79,0,0,0.6,0,2,CREDIT_CARD,ecommerce,592,0,0.153,0.064,0.52,0
TXN108006,2026-09-01 15:25:16,3747.18,15,1,24,0,3925.51,0.95,0,0,9.6,0,0,UPI,ecommerce,446,0,0.257,0.223,0.0,0
TXN108007,2026-08-14 16:39:20,920.65,16,4,50,1,2176.72,0.42,0,0,10.6,0,0,UPI,electronics,235,0,0.24,0.068,0.03,0
TXN108008,2026-08-15 04:47:00,11030.01,4,5,43,2,4151.25,2.66,0,0,4.4,0,0,WALLET,electronics,920,0,0.061,0.398,0.06,0
TXN108009,2026-09-02 05:22:12,294.02,5,2,23,1,367.18,0.8,0,0,3.0,0,0,CREDIT_CARD,luxury,231,0,0.184,0.129,0.03,0
TXN108010,2026-09-03 21:38:58,848.18,21,3,47,2,1074.53,0.79,0,0,5.9,0,0,DEBIT_CARD,utilities,216,0,0.267,0.097,0.06,0
TXN108011,2026-08-19 02:44:14,944.78,2,2,60,6,1931.75,0.49,0,0,6.4,0,5,DEBIT_CARD,utilities,185,0,0.038,0.152,1.0,0
TXN108012,2026-08-17 19:26:26,1963.64,19,0,39,5,983.7,2.0,0,1,104.5,0,3,UPI,ecommerce,229,0,0.087,0.025,0.75,0
TXN108013,2026-08-16 21:17:42,309.43,21,6,35,4,360.97,0.86,1,0,9.0,0,0,WALLET,ecommerce,73,0,0.207,0.298,0.12,0
TXN108014,2026-08-25 22:45:25,505.91,22,1,40,3,965.98,0.52,0,0,4.5,0,0,CREDIT_CARD,utilities,134,0,0.228,0.257,0.09,0
TXN108015,2026-08-24 18:42:43,8749.72,18,0,18,0,6246.63,1.4,0,0,8.5,0,0,UPI,grocery,29,0,0.172,0.23,0.0,0
TXN108016,2026-08-17 03:25:23,3857.83,3,0,52,4,3101.49,1.24,0,0,10.0,0,0,DEBIT_CARD,travel,205,0,0.329,0.169,0.12,0
TXN108017,2026-08-21 21:57:02,1407.71,21,4,45,4,1752.64,0.8,0,0,1.9,1,0,DEBIT_CARD,ecommerce,413,0,0.04,0.382,0.12,0
TXN108018,2026-08-12 02:16:18,264.26,2,2,26,3,777.65,0.34,0,0,0.4,0,0,CREDIT_CARD,grocery,187,0,0.289,0.108,0.09,0
TXN108019,2026-09-03 20:46:48,3120.25,20,3,47,0,1688.65,1.85,0,0,5.6,0,0,UPI,luxury,320,0,0.193,0.036,0.0,0
TXN108020,2026-08-10 11:35:34,3737.6,11,0,41,7,3385.79,1.1,0,0,8.1,0,0,DEBIT_CARD,grocery,33,0,0.125,0.147,0.21,0
TXN108021,2026-08-11 06:43:35,5557.2,6,1,18,0,2285.42,2.43,1,0,4.7,0,0,NET_BANKING,luxury,547,0,0.096,0.047,0.0,0
TXN108022,2026-08-29 17:04:00,2179.66,17,5,40,1,896.51,2.43,0,0,3.8,0,1,UPI,ecommerce,175,0,0.229,0.063,0.23,0
TXN108023,2026-08-31 03:28:43,2876.0,3,0,30,3,1276.69,2.25,0,0,5.6,0,1,UPI,gaming,481,0,0.342,0.231,0.29,1
TXN108024,2026-08-29 09:36:21,132.28,9,5,45,4,246.31,0.54,0,0,1.0,1,0,CREDIT_CARD,grocery,974,0,0.035,0.151,0.12,0
TXN108025,2026-08-10 01:43:40,2771.99,1,0,43,3,1913.21,1.45,0,0,1.8,5,1,CREDIT_CARD,ecommerce,23,0,0.132,0.399,0.29,0
TXN108026,2026-08-22 22:35:27,1811.49,22,5,31,1,1693.7,1.07,0,0,6.1,3,0,UPI,electronics,599,0,0.134,0.446,0.03,0
TXN108027,2026-08-20 03:23:15,947.81,3,3,33,5,854.79,1.11,0,1,63.5,0,0,UPI,gaming,115,0,0.113,0.207,0.15,0
TXN108028,2026-08-29 17:59:36,759.17,17,5,39,0,649.37,1.17,0,0,8.7,3,0,UPI,electronics,289,0,0.05,0.029,0.0,0
TXN108029,2026-08-14 23:22:37,1529.89,23,4,38,1,1895.43,0.81,0,0,3.7,1,0,DEBIT_CARD,travel,184,0,0.091,0.044,0.03,0
TXN108030,2026-08-21 20:48:58,527.25,20,4,27,1,299.72,1.76,0,0,3.1,2,0,UPI,travel,205,0,0.13,0.097,0.03,0
TXN108031,2026-08-22 13:05:18,2125.84,13,5,64,8,1189.24,1.79,0,0,7.5,0,0,WALLET,grocery,139,1,0.089,0.2,0.24,0
TXN108032,2026-08-26 04:21:58,5277.0,4,2,30,2,2332.57,2.26,1,1,38.8,0,0,UPI,ecommerce,24,0,0.235,0.007,0.06,0
TXN108033,2026-08-14 20:13:15,931.82,20,4,32,4,1457.93,0.64,0,0,2.8,0,0,NET_BANKING,grocery,16,0,0.316,0.058,0.12,0
TXN108034,2026-08-23 18:51:20,857.12,18,6,60,3,1027.2,0.83,0,0,3.8,4,0,NET_BANKING,grocery,128,0,0.291,0.217,0.09,0
TXN108035,2026-09-02 04:17:45,13641.71,4,2,27,2,4969.08,2.75,0,0,5.0,0,0,UPI,gaming,126,0,0.101,0.017,0.06,0
TXN108036,2026-08-18 08:26:15,802.83,8,1,51,1,1256.54,0.64,0,0,11.0,0,0,CREDIT_CARD,travel,274,0,0.304,0.229,0.03,0
TXN108037,2026-08-18 03:08:47,616.35,3,1,36,4,1213.01,0.51,0,0,4.0,0,0,UPI,electronics,141,0,0.437,0.175,0.12,0
TXN108038,2026-08-05 21:45:31,1402.81,21,2,36,0,1093.77,1.28,0,1,112.7,0,0,CREDIT_CARD,ecommerce,266,0,0.518,0.192,0.0,0
TXN108039,2026-09-03 08:35:00,1523.62,8,3,29,7,1855.38,0.82,0,0,4.5,0,5,DEBIT_CARD,ecommerce,349,1,0.239,0.113,1.0,0
TXN108040,2026-08-24 04:07:54,3976.69,4,0,59,4,4509.82,0.88,0,0,1.1,2,2,UPI,luxury,439,1,0.541,0.082,0.52,1
TXN108041,2026-08-11 05:45:27,225.11,5,1,50,1,827.97,0.27,0,0,10.3,1,0,CREDIT_CARD,ecommerce,113,0,0.133,0.163,0.03,0
TXN108042,2026-08-15 09:09:24,1182.18,9,5,39,6,1569.93,0.75,1,1,124.8,0,3,UPI,luxury,104,0,0.224,0.191,0.78,0
TXN108043,2026-08-10 08:02:42,13607.5,8,0,49,5,7064.13,1.93,0,0,6.9,0,1,UPI,electronics,557,0,0.166,0.117,0.35,0
TXN108044,2026-08-10 07:04:01,3809.25,7,0,45,5,2225.94,1.71,0,0,2.3,0,0,UPI,utilities,69,0,0.179,0.535,0.15,0
TXN108045,2026-08-10 04:50:04,3040.85,4,0,40,4,2241.54,1.36,1,0,3.9,0,0,UPI,travel,290,0,0.455,0.077,0.12,0
TXN108046,2026-08-07 05:33:02,862.06,5,4,58,1,1813.9,0.48,0,0,4.9,1,0,UPI,gaming,18,0,0.184,0.195,0.03,0
TXN108047,2026-08-13 03:45:57,983.09,3,3,30,8,1284.38,0.77,0,0,8.6,0,2,CREDIT_CARD,ecommerce,121,0,0.019,0.439,0.64,0
TXN108048,2026-09-01 15:47:16,1870.46,15,1,43,3,2169.12,0.86,0,0,10.5,0,0,UPI,grocery,287,0,0.01,0.145,0.09,0
TXN108049,2026-08-20 05:46:23,9258.19,5,3,27,5,4727.85,1.96,0,1,55.4,0,0,DEBIT_CARD,ecommerce,128,2,0.044,0.089,0.15,1
TXN108050,2026-09-03 00:11:58,3828.01,0,3,24,1,4706.29,0.81,0,0,2.6,0,0,UPI,grocery,243,0,0.079,0.347,0.03,0
TXN108051,2026-08-08 02:12:58,3156.5,2,5,28,1,1103.76,2.86,0,0,9.4,0,0,DEBIT_CARD,electronics,576,1,0.178,0.789,0.03,1
TXN108052,2026-08-10 04:22:48,457.4,4,0,36,2,617.9,0.74,1,0,4.0,1,0,UPI,ecommerce,378,0,0.167,0.149,0.06,0
TXN108053,2026-08-06 09:19:44,2177.55,9,3,33,3,1783.39,1.22,0,0,3.3,1,2,DEBIT_CARD,ecommerce,659,0,0.122,0.481,0.49,0
TXN108054,2026-08-12 04:59:21,1346.37,4,2,18,2,918.56,1.47,1,0,9.2,0,0,DEBIT_CARD,gaming,20,0,0.125,0.009,0.06,0
TXN108055,2026-08-13 06:12:27,1970.89,6,3,34,3,5095.55,0.39,0,0,8.1,3,0,DEBIT_CARD,electronics,346,0,0.39,0.175,0.09,0
TXN108056,2026-08-24 18:15:16,1271.41,18,0,18,9,1422.21,0.89,0,1,161.3,0,1,UPI,electronics,11,0,0.469,0.186,0.47,0
TXN108057,2026-08-19 07:46:18,977.57,7,2,45,3,690.11,1.42,0,0,3.4,0,0,UPI,grocery,1097,0,0.082,0.153,0.09,0
TXN108058,2026-09-01 00:59:35,179.33,0,1,43,6,667.25,0.27,0,0,6.3,0,2,UPI,grocery,193,0,0.204,0.06,0.58,0
TXN108059,2026-08-12 09:58:14,2449.77,9,2,21,3,3094.75,0.79,0,0,11.6,0,0,UPI,electronics,826,0,0.459,0.185,0.09,0
TXN108060,2026-08-15 14:56:04,1489.62,14,5,20,2,5480.14,0.27,1,0,4.0,0,0,DEBIT_CARD,electronics,14,0,0.037,0.141,0.06,0
TXN108061,2026-08-11 00:46:24,2487.85,0,1,37,0,2403.19,1.04,0,0,0.4,0,0,CREDIT_CARD,electronics,638,0,0.154,0.27,0.0,0
TXN108062,2026-08-24 10:45:06,8987.61,10,0,49,7,2031.05,4.43,0,0,5.0,1,2,CREDIT_CARD,grocery,300,0,0.36,0.441,0.61,0
TXN108063,2026-08-10 07:49:26,1233.35,7,0,43,4,3309.79,0.37,0,0,3.6,0,1,CREDIT_CARD,travel,27,0,0.085,0.199,0.32,0
TXN108064,2026-08-29 11:28:08,982.31,11,5,22,1,2109.07,0.47,0,1,18.6,0,0,DEBIT_CARD,ecommerce,412,0,0.092,0.135,0.03,0
TXN108065,2026-08-22 08:21:12,2946.2,8,5,20,7,1862.66,1.58,0,0,4.7,1,0,UPI,grocery,410,0,0.369,0.321,0.21,0
TXN108066,2026-08-21 14:34:17,4452.96,14,4,43,2,3059.31,1.46,0,1,441.5,2,0,NET_BANKING,ecommerce,1563,0,0.147,0.14,0.06,0
TXN108067,2026-08-24 18:08:39,862.11,18,0,45,2,1235.4,0.7,0,1,20.2,0,1,NET_BANKING,grocery,84,1,0.043,0.061,0.26,0
TXN108068,2026-08-25 08:29:58,2009.77,8,1,48,2,3560.23,0.56,0,0,7.7,2,1,UPI,ecommerce,119,0,0.205,0.247,0.26,0
TXN108069,2026-09-01 01:06:09,132.99,1,1,18,5,195.67,0.68,0,0,5.7,0,0,NET_BANKING,gaming,123,0,0.215,0.214,0.15,0
TXN108070,2026-08-31 06:18:34,2506.14,6,0,42,5,2659.66,0.94,0,0,11.1,0,0,DEBIT_CARD,grocery,287,0,0.338,0.129,0.15,0
TXN108071,2026-08-25 12:18:07,10065.77,12,1,19,2,5028.67,2.0,0,0,3.1,0,0,UPI,gaming,59,0,0.384,0.388,0.06,0
TXN108072,2026-08-11 19:11:24,756.67,19,1,63,2,442.17,1.71,1,0,5.0,0,0,UPI,travel,76,0,0.442,0.138,0.06,0
TXN108073,2026-08-15 13:47:02,4107.84,13,5,27,1,5126.7,0.8,1,1,269.8,1,0,DEBIT_CARD,electronics,92,1,0.245,0.115,0.03,1
TXN108074,2026-08-25 11:01:51,1411.12,11,1,32,2,5584.41,0.25,0,0,5.2,1,0,UPI,utilities,1350,0,0.141,0.193,0.06,0
TXN108075,2026-08-29 22:17:20,2064.34,22,5,18,5,1339.98,1.54,0,0,11.6,0,0,UPI,ecommerce,59,0,0.414,0.416,0.15,0
TXN108076,2026-08-29 18:25:52,4181.83,18,5,32,2,3060.72,1.37,0,0,11.5,0,1,CREDIT_CARD,ecommerce,147,0,0.055,0.375,0.26,0
TXN108077,2026-08-22 08:42:30,56.26,8,5,20,4,191.41,0.29,0,0,10.4,1,3,CREDIT_CARD,utilities,81,0,0.177,0.075,0.72,0
TXN108078,2026-08-30 01:04:27,15063.66,1,6,33,4,7100.37,2.12,0,0,6.9,0,0,UPI,utilities,687,0,0.309,0.055,0.12,0
TXN108079,2026-08-27 05:36:54,1155.34,5,3,18,1,1709.5,0.68,0,0,4.4,0,0,NET_BANKING,electronics,122,0,0.215,0.015,0.03,0
TXN108080,2026-08-14 15:43:06,2439.5,15,4,27,3,2454.91,0.99,1,0,11.6,0,1,UPI,grocery,220,0,0.283,0.293,0.29,0
TXN108081,2026-08-09 18:19:22,3625.55,18,6,18,3,5413.4,0.67,0,0,4.5,0,0,CREDIT_CARD,ecommerce,263,0,0.036,0.103,0.09,0
TXN108082,2026-08-18 01:20:24,2153.88,1,1,18,4,1029.9,2.09,1,0,4.6,0,0,CREDIT_CARD,grocery,327,0,0.672,0.161,0.12,0
TXN108083,2026-09-02 19:18:59,3744.41,19,2,48,2,1746.61,2.14,0,0,1.2,0,0,UPI,ecommerce,42,0,0.47,0.234,0.06,0
TXN108084,2026-08-21 06:17:53,10728.88,6,4,43,0,11967.25,0.9,1,0,3.1,0,0,DEBIT_CARD,grocery,57,0,0.095,0.103,0.0,0
TXN108085,2026-09-01 11:13:56,1916.77,11,1,49,2,1550.23,1.24,0,0,6.7,0,0,CREDIT_CARD,travel,320,0,0.031,0.451,0.06,0
TXN108086,2026-08-23 06:36:38,3762.84,6,6,48,2,8995.97,0.42,1,0,5.4,0,0,UPI,ecommerce,729,0,0.236,0.39,0.06,0
TXN108087,2026-08-21 17:50:41,560.9,17,4,20,3,735.05,0.76,0,0,3.6,0,0,DEBIT_CARD,travel,916,0,0.025,0.075,0.09,0
TXN108088,2026-08-22 22:31:51,692.5,22,5,45,2,929.24,0.75,1,0,8.0,0,0,UPI,ecommerce,567,0,0.358,0.398,0.06,0
TXN108089,2026-09-02 22:03:33,1104.5,22,2,35,0,1857.74,0.59,0,0,0.6,0,0,UPI,ecommerce,302,0,0.385,0.14,0.0,0
TXN108090,2026-08-21 17:55:02,4130.65,17,4,22,4,3818.71,1.08,1,0,1.3,2,0,CREDIT_CARD,luxury,1408,0,0.394,0.342,0.12,0
TXN108091,2026-08-14 09:15:05,735.77,9,4,24,1,710.98,1.03,0,0,10.9,0,0,UPI,gaming,508,0,0.037,0.161,0.03,0
TXN108092,2026-09-02 14:36:31,1209.12,14,2,48,3,677.22,1.79,0,0,8.3,0,0,UPI,ecommerce,707,1,0.039,0.042,0.09,0
TXN108093,2026-08-05 14:15:04,3383.85,14,2,29,0,1255.7,2.69,0,1,258.1,2,0,CREDIT_CARD,travel,54,0,0.091,0.029,0.0,0
TXN108094,2026-08-27 05:47:15,4828.41,5,3,24,2,3797.03,1.27,0,0,11.5,0,0,UPI,grocery,74,0,0.31,0.231,0.06,0
TXN108095,2026-08-22 14:35:05,574.79,14,5,37,1,927.86,0.62,0,0,3.1,0,0,CREDIT_CARD,ecommerce,13,0,0.304,0.193,0.03,0
TXN108096,2026-08-25 00:09:13,1904.9,0,1,18,4,2964.01,0.64,0,0,11.6,0,0,UPI,luxury,56,0,0.098,0.385,0.12,0
TXN108097,2026-08-28 18:15:40,1347.12,18,4,51,1,1373.87,0.98,0,0,3.7,0,0,DEBIT_CARD,grocery,26,0,0.018,0.292,0.03,0
TXN108098,2026-08-23 09:32:53,268.79,9,6,56,2,685.98,0.39,0,0,2.3,0,0,UPI,electronics,1800,0,0.178,0.381,0.06,0
TXN108099,2026-09-02 01:58:40,324.06,1,2,30,6,953.36,0.34,0,0,3.7,1,3,UPI,electronics,462,0,0.159,0.08,0.78,1
TXN108100,2026-09-01 01:06:03,2368.94,1,1,50,3,2409.29,0.98,0,0,11.9,4,0,UPI,grocery,93,0,0.223,0.398,0.09,0
TXN108101,2026-08-31 00:10:06,2586.12,0,0,27,2,2242.73,1.15,0,0,10.6,0,1,UPI,grocery,56,0,0.145,0.407,0.26,0
TXN108102,2026-08-12 13:48:54,469.0,13,2,29,3,1365.14,0.34,0,0,10.5,0,0,DEBIT_CARD,travel,549,0,0.327,0.266,0.09,0
TXN108103,2026-08-29 19:54:57,1666.03,19,5,60,2,1941.48,0.86,0,0,1.7,0,0,CREDIT_CARD,gaming,111,0,0.116,0.439,0.06,0
TXN108104,2026-08-14 02:50:30,8921.29,2,4,29,2,3285.21,2.72,0,1,159.6,0,0,CREDIT_CARD,electronics,386,0,0.059,0.115,0.06,0
TXN108105,2026-08-28 07:00:17,648.44,7,4,34,5,1132.13,0.57,0,0,6.6,0,0,NET_BANKING,ecommerce,1,0,0.047,0.398,0.15,0
TXN108106,2026-08-25 15:02:12,508.08,15,1,41,2,333.94,1.52,0,0,8.2,0,0,DEBIT_CARD,gaming,20,0,0.279,0.219,0.06,0
TXN108107,2026-08-25 03:27:35,876.77,3,1,23,2,1097.44,0.8,0,0,10.0,0,2,NET_BANKING,electronics,288,0,0.233,0.155,0.46,0
TXN108108,2026-08-28 19:24:16,3311.06,19,4,25,4,3190.92,1.04,0,0,8.7,0,0,CREDIT_CARD,ecommerce,544,0,0.108,0.283,0.12,0
TXN108109,2026-08-19 22:59:36,2462.15,22,2,27,4,3026.88,0.81,0,0,2.6,2,0,UPI,electronics,25,0,0.16,0.311,0.12,0
TXN108110,2026-08-16 03:54:24,1761.28,3,6,53,2,1695.6,1.04,0,1,171.1,0,0,UPI,travel,253,0,0.286,0.208,0.06,0
TXN108111,2026-08-13 05:52:56,3568.59,5,3,21,3,3578.18,1.0,0,1,291.7,0,0,UPI,utilities,147,0,0.091,0.198,0.09,0
TXN108112,2026-08-19 11:35:33,4960.83,11,2,56,1,1473.17,3.37,0,0,5.5,0,1,CREDIT_CARD,ecommerce,11,0,0.084,0.186,0.23,0
TXN108113,2026-08-10 16:17:16,1795.11,16,0,46,9,1118.16,1.61,0,0,8.1,0,8,DEBIT_CARD,electronics,798,0,0.124,0.639,1.0,0
TXN108114,2026-08-30 08:38:27,383.71,8,6,53,2,1153.59,0.33,0,0,7.1,2,0,WALLET,grocery,1081,0,0.159,0.107,0.06,0
TXN108115,2026-08-22 22:22:44,2402.29,22,5,21,1,1483.28,1.62,0,0,2.0,0,0,UPI,travel,58,0,0.401,0.252,0.03,0
TXN108116,2026-08-17 05:05:38,7578.16,5,0,35,2,5063.04,1.5,0,0,9.2,0,0,DEBIT_CARD,grocery,251,0,0.251,0.024,0.06,0
TXN108117,2026-09-01 18:49:26,579.84,18,1,38,1,1504.65,0.39,0,0,9.1,0,0,UPI,utilities,537,0,0.286,0.299,0.03,0
TXN108118,2026-08-16 14:55:49,3562.7,14,6,39,3,3278.47,1.09,0,0,11.0,0,1,WALLET,ecommerce,246,0,0.444,0.063,0.29,0
TXN108119,2026-08-12 12:03:17,10601.16,12,2,30,6,6132.05,1.73,0,0,2.9,0,0,UPI,ecommerce,195,0,0.118,0.047,0.18,0
TXN108120,2026-08-19 04:29:13,2374.99,4,2,39,1,2198.9,1.08,0,0,5.8,0,0,DEBIT_CARD,grocery,87,2,0.085,0.07,0.03,1
TXN108121,2026-08-18 06:48:02,1484.49,6,1,30,3,1931.31,0.77,0,1,298.3,0,0,CREDIT_CARD,utilities,159,0,0.284,0.251,0.09,0
TXN108122,2026-08-17 07:03:56,171.11,7,0,34,3,162.67,1.05,0,0,2.4,0,0,UPI,ecommerce,277,0,0.019,0.101,0.09,0
TXN108123,2026-08-15 14:14:03,684.37,14,5,29,2,1148.13,0.6,0,0,7.7,0,0,CREDIT_CARD,travel,271,0,0.422,0.393,0.06,0
TXN108124,2026-08-10 16:26:06,1052.85,16,0,18,4,1541.55,0.68,0,0,9.0,0,1,UPI,utilities,175,1,0.396,0.23,0.32,0
TXN108125,2026-08-18 00:46:38,8972.11,0,1,60,6,6419.34,1.4,0,0,2.1,0,3,CREDIT_CARD,ecommerce,6,0,0.074,0.132,0.78,1
TXN108126,2026-08-25 09:51:59,1707.99,9,1,61,5,2045.16,0.84,1,1,126.8,1,0,CREDIT_CARD,ecommerce,441,0,0.428,0.382,0.15,0
TXN108127,2026-08-16 20:22:40,24489.82,20,6,25,5,13595.85,1.8,0,0,4.9,0,1,CREDIT_CARD,utilities,460,0,0.268,0.202,0.35,0
TXN108128,2026-08-26 03:57:48,4305.93,3,2,33,2,5314.54,0.81,0,0,11.7,0,0,CREDIT_CARD,utilities,433,0,0.591,0.019,0.06,0
TXN108129,2026-09-01 15:57:30,34158.81,15,1,36,2,8208.68,4.16,0,0,2.2,0,0,UPI,gaming,21,0,0.139,0.239,0.06,1
TXN108130,2026-08-12 21:04:43,5130.14,21,2,38,6,2713.15,1.89,0,1,104.5,2,0,UPI,ecommerce,56,0,0.189,0.222,0.18,0
TXN108131,2026-08-28 22:03:10,2400.15,22,4,50,0,1899.4,1.26,0,0,0.2,0,0,DEBIT_CARD,ecommerce,4,0,0.223,0.204,0.0,0
TXN108132,2026-08-30 21:16:07,1811.93,21,6,53,1,1769.41,1.02,0,0,9.2,0,0,UPI,travel,116,0,0.121,0.235,0.03,0
TXN108133,2026-08-25 07:38:11,4395.23,7,1,57,6,1788.35,2.46,0,0,9.4,4,1,UPI,grocery,26,0,0.348,0.11,0.38,0
TXN108134,2026-08-11 16:23:50,1482.44,16,1,41,3,1907.67,0.78,0,0,7.4,0,0,CREDIT_CARD,ecommerce,717,0,0.18,0.067,0.09,0
TXN108135,2026-08-19 04:01:57,4449.1,4,2,20,3,3085.11,1.44,0,1,193.6,0,0,UPI,grocery,370,0,0.452,0.183,0.09,0
TXN108136,2026-09-03 11:04:21,391.89,11,3,32,1,193.03,2.03,0,0,6.1,0,0,UPI,ecommerce,448,0,0.619,0.06,0.03,0
TXN108137,2026-08-27 14:42:31,439.58,14,3,22,2,819.52,0.54,0,0,6.7,0,0,DEBIT_CARD,ecommerce,516,0,0.204,0.325,0.06,0
TXN108138,2026-08-26 18:30:03,1343.84,18,2,34,2,749.89,1.79,0,0,5.9,5,2,DEBIT_CARD,travel,30,0,0.178,0.202,0.46,1
TXN108139,2026-08-13 07:11:36,1887.54,7,3,51,2,2225.31,0.85,0,0,5.9,0,0,UPI,gaming,144,0,0.029,0.069,0.06,0
TXN108140,2026-09-04 03:33:10,610.76,3,4,34,3,726.23,0.84,1,1,100.9,2,0,DEBIT_CARD,ecommerce,208,0,0.074,0.123,0.09,0
TXN108141,2026-08-12 21:02:19,2947.55,21,2,22,3,1487.88,1.98,1,0,10.1,0,1,DEBIT_CARD,gaming,75,0,0.248,0.212,0.29,0
TXN108142,2026-08-18 06:58:02,1069.81,6,1,35,2,577.63,1.85,0,0,5.9,0,0,UPI,ecommerce,163,0,0.297,0.146,0.06,0
TXN108143,2026-09-02 10:20:03,7391.05,10,2,31,1,5381.3,1.37,0,0,0.2,0,0,UPI,utilities,93,0,0.087,0.35,0.03,0
TXN108144,2026-08-20 12:06:40,1012.38,12,3,43,1,1693.79,0.6,0,0,1.5,0,0,UPI,travel,189,0,0.101,0.075,0.03,0
TXN108145,2026-08-28 12:08:31,1492.15,12,4,18,2,1100.04,1.36,0,0,5.4,0,0,NET_BANKING,electronics,121,0,0.053,0.181,0.06,0
TXN108146,2026-09-04 10:52:32,726.77,10,4,43,3,762.11,0.95,0,0,0.0,0,0,NET_BANKING,gaming,720,0,0.241,0.065,0.09,0
TXN108147,2026-08-28 01:45:17,1691.26,1,4,35,5,2203.97,0.77,0,0,3.9,0,0,WALLET,ecommerce,61,0,0.246,0.225,0.15,0
TXN108148,2026-08-22 07:13:13,1109.99,7,5,39,3,781.03,1.42,0,0,10.1,0,0,UPI,grocery,307,0,0.066,0.029,0.09,0
TXN108149,2026-08-14 07:27:00,1429.45,7,4,32,3,1027.65,1.39,0,0,9.9,0,0,UPI,ecommerce,864,0,0.146,0.198,0.09,0
TXN108150,2026-08-20 13:36:51,5870.19,13,3,42,4,13654.69,0.43,0,1,68.2,0,0,UPI,travel,3,0,0.207,0.095,0.12,0
TXN108151,2026-08-23 04:26:26,814.95,4,6,26,3,611.75,1.33,0,0,0.8,0,0,UPI,gaming,57,0,0.02,0.152,0.09,0
TXN108152,2026-08-15 16:41:06,1975.97,16,5,28,0,2481.19,0.8,0,0,5.6,0,0,UPI,electronics,179,0,0.098,0.13,0.0,0
TXN108153,2026-08-30 04:33:31,2714.53,4,6,23,5,1683.46,1.61,0,0,7.7,0,0,DEBIT_CARD,ecommerce,130,0,0.132,0.063,0.15,0
TXN108154,2026-08-28 16:09:02,808.68,16,4,28,4,911.42,0.89,0,0,2.5,0,2,UPI,grocery,825,0,0.039,0.299,0.52,0
TXN108155,2026-08-13 22:51:43,1925.82,22,3,27,3,1336.89,1.44,0,0,0.4,0,0,UPI,electronics,385,0,0.03,0.273,0.09,0
TXN108156,2026-08-12 17:59:35,3163.13,17,2,18,3,2067.69,1.53,0,0,10.3,0,0,CREDIT_CARD,electronics,315,0,0.07,0.011,0.09,0
TXN108157,2026-08-12 04:46:24,247.11,4,2,39,1,484.8,0.51,0,1,27.2,0,0,WALLET,ecommerce,107,0,0.257,0.365,0.03,0
TXN108158,2026-08-16 15:20:05,3323.32,15,6,49,3,1548.15,2.15,1,0,9.4,0,0,CREDIT_CARD,gaming,31,0,0.406,0.12,0.09,0
TXN108159,2026-08-13 14:02:22,1691.0,14,3,22,1,1075.66,1.57,0,0,4.3,0,0,UPI,luxury,139,0,0.293,0.304,0.03,0
TXN108160,2026-08-16 18:47:35,8987.77,18,6,43,2,4075.94,2.21,0,0,0.5,0,0,CREDIT_CARD,ecommerce,758,2,0.226,0.058,0.06,0
TXN108161,2026-08-11 20:00:55,906.77,20,1,34,6,1039.3,0.87,0,0,0.9,0,0,CREDIT_CARD,ecommerce,17,0,0.281,0.308,0.18,0
TXN108162,2026-08-08 12:36:04,761.56,12,5,40,0,696.3,1.09,0,0,9.9,0,0,CREDIT_CARD,ecommerce,340,0,0.396,0.054,0.0,0
TXN108163,2026-08-16 23:10:54,499.48,23,6,18,4,959.37,0.52,0,0,1.5,1,0,NET_BANKING,ecommerce,326,0,0.031,0.325,0.12,0
TXN108164,2026-08-25 19:09:02,3251.29,19,1,36,3,2924.17,1.11,1,0,3.1,2,1,UPI,electronics,134,0,0.259,0.243,0.29,1
